label,text,cleaned_text,Topic,Probability,Topic_Label
positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",compani consolid oper profit amount eur mn eur mn yearonyear,13,0.20442708420325753,mn
positive,The Department Store Division reported an increase in sales of 4 per cent .,depart store divis report increas sale per cent,54,0.403180256607265,mn
positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,fair valu compani invest properti grew eur billion end march eur million year ago,61,1.0,fair
positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",last quarter best quarter net sale oper margin rose,85,1.0,margin
positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",major breweri increas domest beer sale per cent last year million litr million litr,16,1.0,beer
positive,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",transact doubl tecnomen workfors add fourth net sale,-1,0.0,outlier
positive,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,oper profit rose eur million,-1,0.0,outlier
positive,"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",purchas cramo becom second largest rental servic provid latvian market,62,1.0,rental
positive,"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .",prioriti strengthen compani balanc sheet increas cash flow ceo hannu krook said,-1,0.0,outlier
positive,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',purchas oper part yit strategi expand offer build system servic geograph,72,0.7441763220715537,social
positive,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,octob finnish fish tackl compani rapala vmc corp hel rapv said today net profit rose eur first nine month eur period year earlier,49,0.5206539300246996,adp
neutral,"A structures BIM ( building information modeling ) software from Tekla , a model-based software provider , has been adopted for the construction management and delivery of a university project in Abu Dhabi .",structur bim build inform model softwar tekla modelbas softwar provid adopt construct manag deliveri univers project abu dhabi,-1,0.0,outlier
positive,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",accord finnish metso miner valu compani order gone eur bn month,-1,0.0,outlier
positive,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,finnish aldata solut sign contract suppli gold system two french retail chain,3,1.0,agreement
positive,Finnish Bank of +_land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,finnish bank _land report oper profit rose eur mn second quarter eur mn correspond period,115,1.0,_land
positive,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,finnish financi group aktia oper profit increas eur mn eur mn,-1,0.0,outlier
positive,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,finnish forest machineri manufactur pons net sale grew eur mn first quarter eur mn correspond period,46,0.5529818477869195,forest
positive,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,finnish kci konecran rais net sale growth estim,10,0.8938211145495868,sale
positive,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,finnish okmet manufactur process silicon wafer semiconductor sensor industri norwegian solar wafer compani norsun sign contract okmet suppli norsun mono silicon crystal use solar cell manufactur,22,0.3140286950001504,omx
positive,Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,finnish pharmaceut compani orion net sale rose eur mn first quarter eur mn first quarter,41,0.28335580527303994,pharmaceut
positive,"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",finnish pons sign agreement babcock africa distribut support pons forest machin harvest head inform system south africa,46,1.0,forest
positive,South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,south african sappi becom largest foreign forest industri compani oper finland result acquisit finnish mreal corpor graphic paper busi unit,46,1.0,forest
positive,According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,accord deputi md pekka silvennoinen aim doubl turnov next three year,-1,0.0,outlier
positive,"According to HKScan Finland , the plan is to increase J+Ærvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",accord hkscan finland plan increas jærvisuomen portti net sale eur mn eur mn,-1,0.0,outlier
positive,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",advertis circul revenu grew respect,15,0.5479577979654275,revenu
positive,"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",takeov cramo becom second largest rental servic provid latvian market,62,1.0,rental
positive,"Again , the most significant sales increase of 18.6 % was in Russia .",signific sale increas russia,42,1.0,russia
positive,Alma Media expects its net sales to increase as forecast previously .,alma medium expect net sale increas forecast previous,20,1.0,expect
positive,Also Lemmink+Æinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,also lemminkæinen profit account period went eur mn eur mn year ago,57,0.6627800003280846,period
positive,"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",end march group order book eur mn correspond period,-1,0.0,outlier
positive,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",time profit compani increas h reach l,-1,0.0,outlier
neutral,Aviation Systems Maintenance is based in Kansas and generated net sales of USD 2.6 million for 2008 .,aviat system mainten base kansa generat net sale usd million,95,0.6052629038009071,employe
positive,"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",besid increas share meat various sausag offer number new tast grill product shish kebab segment paavel said,68,0.7330037555383092,meat
positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",oper profit net sale month period increas respect eur eur compar financi year,27,0.6201182000111574,period
positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",oper profit net sale month period increas respect eur eur compar financi year,27,0.6085277954466001,period
positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",oper profit net sale month period increas respect eur eur compar,27,0.8080442427645288,period
positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",oper profit net sale month period increas respect eur eur compar,27,0.6861840555154415,period
positive,"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",oper profit net sale ninemonth period increas respect compar correspond period,27,0.8264995012416739,period
positive,"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",oper profit net sale sixmonth period increas respect eur eur compar correspond period,27,1.0,period
positive,"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",oper profit net sale sixmonth period increas respect eur eur compar correspond period,27,1.0,period
